cmpt_id,cmpt_name,cmpt_version,app_id,app_name,app_version,license,status,requester,description,monitoring_id,monitoring_digest,issue_count
00008431,cmpt_8431,88.43.22,00008430,cmpt_8430,86.11.48,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8430,00008431,na,0
00008432,cmpt_8432,77.30.85,00008431,cmpt_8431,88.43.22,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8431,00008432,na,0
00008433,cmpt_8433,96.73.73,00008432,cmpt_8432,77.30.85,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8432,00008433,na,0
00008434,cmpt_8434,92.43.49,00008433,cmpt_8433,96.73.73,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8433,00008434,na,0
00008435,cmpt_8435,41.50.100,00008434,cmpt_8434,92.43.49,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8434,00008435,na,0
00008436,cmpt_8436,63.39.84,00000021,cmpt_21,60.38.39,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_21,00008436,na,0
00008437,cmpt_8437,18.60.52,00008436,cmpt_8436,63.39.84,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8436,00008437,na,0
00008438,cmpt_8438,16.99.28,00008437,cmpt_8437,18.60.52,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8437,00008438,na,0
00008439,cmpt_8439,76.7.48,00008438,cmpt_8438,16.99.28,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8438,00008439,na,0
00008440,cmpt_8440,15.63.73,00008439,cmpt_8439,76.7.48,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8439,00008440,na,0
00008441,cmpt_8441,31.45.57,00008440,cmpt_8440,15.63.73,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8440,00008441,na,0
00008442,cmpt_8442,70.19.13,00000021,cmpt_21,60.38.39,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_21,00008442,na,0
00008443,cmpt_8443,42.44.92,00008442,cmpt_8442,70.19.13,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8442,00008443,na,0
00008444,cmpt_8444,50.71.92,00008443,cmpt_8443,42.44.92,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8443,00008444,na,0
00008445,cmpt_8445,20.95.66,00008444,cmpt_8444,50.71.92,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8444,00008445,na,0
00008446,cmpt_8446,74.1.28,00008445,cmpt_8445,20.95.66,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8445,00008446,na,0
00008447,cmpt_8447,80.33.73,00008446,cmpt_8446,74.1.28,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8446,00008447,na,0
00008448,cmpt_8448,80.23.65,00000021,cmpt_21,60.38.39,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_21,00008448,na,0
00008449,cmpt_8449,78.61.24,00008448,cmpt_8448,80.23.65,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8448,00008449,na,0
00008450,cmpt_8450,100.30.98,00008449,cmpt_8449,78.61.24,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8449,00008450,na,0
00008451,cmpt_8451,55.10.49,00008450,cmpt_8450,100.30.98,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8450,00008451,na,0
00008452,cmpt_8452,25.3.49,00008451,cmpt_8451,55.10.49,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8451,00008452,na,0
00008453,cmpt_8453,86.93.80,00008452,cmpt_8452,25.3.49,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8452,00008453,na,0
00008454,cmpt_8454,99.26.66,00000021,cmpt_21,60.38.39,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_21,00008454,na,0
00008455,cmpt_8455,97.87.73,00008454,cmpt_8454,99.26.66,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8454,00008455,na,0
00008456,cmpt_8456,54.10.2,00008455,cmpt_8455,97.87.73,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8455,00008456,na,0
00008457,cmpt_8457,49.74.80,00008456,cmpt_8456,54.10.2,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8456,00008457,na,0
00008458,cmpt_8458,7.72.5,00008457,cmpt_8457,49.74.80,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8457,00008458,na,0
00008459,cmpt_8459,44.41.34,00008458,cmpt_8458,7.72.5,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8458,00008459,na,0
00008460,cmpt_8460,10.65.81,00000021,cmpt_21,60.38.39,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_21,00008460,na,0
00008461,cmpt_8461,73.37.21,00008460,cmpt_8460,10.65.81,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8460,00008461,na,0
00008462,cmpt_8462,60.56.6,00008461,cmpt_8461,73.37.21,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8461,00008462,na,0
00008463,cmpt_8463,78.54.85,00008462,cmpt_8462,60.56.6,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8462,00008463,na,0
00008464,cmpt_8464,27.24.93,00008463,cmpt_8463,78.54.85,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8463,00008464,na,0
00008465,cmpt_8465,27.91.87,00008464,cmpt_8464,27.24.93,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8464,00008465,na,0
00008466,cmpt_8466,63.50.44,00000021,cmpt_21,60.38.39,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_21,00008466,na,0
00008467,cmpt_8467,81.33.72,00008466,cmpt_8466,63.50.44,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8466,00008467,na,0
00008468,cmpt_8468,95.94.29,00008467,cmpt_8467,81.33.72,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8467,00008468,na,0
00008469,cmpt_8469,47.94.63,00008468,cmpt_8468,95.94.29,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8468,00008469,na,0
00008470,cmpt_8470,5.38.45,00008469,cmpt_8469,47.94.63,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8469,00008470,na,0
00008471,cmpt_8471,84.34.28,00008470,cmpt_8470,5.38.45,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8470,00008471,na,0
00008472,cmpt_8472,88.46.98,00000021,cmpt_21,60.38.39,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_21,00008472,na,0
00008473,cmpt_8473,70.84.86,00008472,cmpt_8472,88.46.98,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8472,00008473,na,0
00008474,cmpt_8474,56.83.97,00008473,cmpt_8473,70.84.86,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8473,00008474,na,0
00008475,cmpt_8475,12.80.77,00008474,cmpt_8474,56.83.97,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8474,00008475,na,0
00008476,cmpt_8476,34.82.76,00008475,cmpt_8475,12.80.77,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8475,00008476,na,0
00008477,cmpt_8477,49.16.2,00008476,cmpt_8476,34.82.76,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8476,00008477,na,0
00008478,cmpt_8478,43.57.87,00000021,cmpt_21,60.38.39,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_21,00008478,na,0
00008479,cmpt_8479,46.69.81,00008478,cmpt_8478,43.57.87,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8478,00008479,na,0
00008480,cmpt_8480,38.82.35,00008479,cmpt_8479,46.69.81,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8479,00008480,na,0
00008481,cmpt_8481,84.21.16,00008480,cmpt_8480,38.82.35,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8480,00008481,na,0
00008482,cmpt_8482,20.73.10,00008481,cmpt_8481,84.21.16,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8481,00008482,na,0
00008483,cmpt_8483,10.19.85,00008482,cmpt_8482,20.73.10,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8482,00008483,na,0
00008484,cmpt_8484,50.39.96,00000021,cmpt_21,60.38.39,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_21,00008484,na,0
00008485,cmpt_8485,39.46.61,00008484,cmpt_8484,50.39.96,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8484,00008485,na,0
00008486,cmpt_8486,45.16.93,00008485,cmpt_8485,39.46.61,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8485,00008486,na,0
00008487,cmpt_8487,35.82.6,00008486,cmpt_8486,45.16.93,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8486,00008487,na,0
00008488,cmpt_8488,37.36.60,00008487,cmpt_8487,35.82.6,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8487,00008488,na,0
00008489,cmpt_8489,5.11.85,00008488,cmpt_8488,37.36.60,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8488,00008489,na,0
00008490,cmpt_8490,76.11.65,00000021,cmpt_21,60.38.39,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_21,00008490,na,0
00008491,cmpt_8491,40.56.92,00008490,cmpt_8490,76.11.65,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8490,00008491,na,0
00008492,cmpt_8492,82.71.92,00008491,cmpt_8491,40.56.92,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8491,00008492,na,0
00008493,cmpt_8493,99.79.15,00008492,cmpt_8492,82.71.92,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8492,00008493,na,0
00008494,cmpt_8494,3.55.55,00008493,cmpt_8493,99.79.15,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8493,00008494,na,0
00008495,cmpt_8495,91.20.49,00008494,cmpt_8494,3.55.55,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8494,00008495,na,0
00008496,cmpt_8496,63.81.96,00000021,cmpt_21,60.38.39,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_21,00008496,na,0
00008497,cmpt_8497,64.58.64,00008496,cmpt_8496,63.81.96,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8496,00008497,na,0
00008498,cmpt_8498,28.3.25,00008497,cmpt_8497,64.58.64,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8497,00008498,na,0
00008499,cmpt_8499,49.6.98,00008498,cmpt_8498,28.3.25,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8498,00008499,na,0
00008500,cmpt_8500,95.2.73,00008499,cmpt_8499,49.6.98,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8499,00008500,na,0
00008501,cmpt_8501,64.100.82,00008500,cmpt_8500,95.2.73,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8500,00008501,na,0
00008502,cmpt_8502,27.34.55,00000021,cmpt_21,60.38.39,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_21,00008502,na,0
00008503,cmpt_8503,34.65.27,00008502,cmpt_8502,27.34.55,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8502,00008503,na,0
00008504,cmpt_8504,19.22.37,00008503,cmpt_8503,34.65.27,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8503,00008504,na,0
00008505,cmpt_8505,30.51.27,00008504,cmpt_8504,19.22.37,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8504,00008505,na,0
00008506,cmpt_8506,68.38.77,00008505,cmpt_8505,30.51.27,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8505,00008506,na,0
00008507,cmpt_8507,8.70.60,00008506,cmpt_8506,68.38.77,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8506,00008507,na,0
00008508,cmpt_8508,64.24.2,00000021,cmpt_21,60.38.39,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_21,00008508,na,0
00008509,cmpt_8509,69.46.64,00008508,cmpt_8508,64.24.2,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8508,00008509,na,0
00008510,cmpt_8510,40.89.65,00008509,cmpt_8509,69.46.64,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8509,00008510,na,0
00008511,cmpt_8511,47.80.52,00008510,cmpt_8510,40.89.65,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8510,00008511,na,0
00008512,cmpt_8512,37.52.53,00008511,cmpt_8511,47.80.52,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8511,00008512,na,0
00008513,cmpt_8513,25.61.83,00008512,cmpt_8512,37.52.53,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8512,00008513,na,0
00008514,cmpt_8514,19.76.19,00000021,cmpt_21,60.38.39,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_21,00008514,na,0
00008515,cmpt_8515,16.41.53,00008514,cmpt_8514,19.76.19,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8514,00008515,na,0
00008516,cmpt_8516,94.10.77,00008515,cmpt_8515,16.41.53,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8515,00008516,na,0
00008517,cmpt_8517,7.7.95,00008516,cmpt_8516,94.10.77,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8516,00008517,na,0
00008518,cmpt_8518,16.48.44,00008517,cmpt_8517,7.7.95,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8517,00008518,na,0
00008519,cmpt_8519,18.84.96,00008518,cmpt_8518,16.48.44,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8518,00008519,na,0
00008520,cmpt_8520,13.16.46,00000021,cmpt_21,60.38.39,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_21,00008520,na,0
00008521,cmpt_8521,26.77.27,00008520,cmpt_8520,13.16.46,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8520,00008521,na,0
00008522,cmpt_8522,9.32.40,00008521,cmpt_8521,26.77.27,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8521,00008522,na,0
00008523,cmpt_8523,63.63.89,00008522,cmpt_8522,9.32.40,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8522,00008523,na,0
00008524,cmpt_8524,6.20.67,00008523,cmpt_8523,63.63.89,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8523,00008524,na,0
00008525,cmpt_8525,56.71.63,00008524,cmpt_8524,6.20.67,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8524,00008525,na,0
00008526,cmpt_8526,23.91.20,00000021,cmpt_21,60.38.39,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_21,00008526,na,0
00008527,cmpt_8527,9.46.25,00008526,cmpt_8526,23.91.20,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8526,00008527,na,0
00008528,cmpt_8528,47.5.49,00008527,cmpt_8527,9.46.25,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8527,00008528,na,0
00008529,cmpt_8529,58.11.74,00008528,cmpt_8528,47.5.49,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8528,00008529,na,0
00008530,cmpt_8530,36.24.14,00008529,cmpt_8529,58.11.74,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8529,00008530,na,0
00008531,cmpt_8531,6.35.67,00008530,cmpt_8530,36.24.14,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8530,00008531,na,0
00008532,cmpt_8532,87.32.93,00000021,cmpt_21,60.38.39,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_21,00008532,na,0
00008533,cmpt_8533,21.52.33,00008532,cmpt_8532,87.32.93,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8532,00008533,na,0
00008534,cmpt_8534,8.85.83,00008533,cmpt_8533,21.52.33,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8533,00008534,na,0
00008535,cmpt_8535,47.100.40,00008534,cmpt_8534,8.85.83,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8534,00008535,na,0
00008536,cmpt_8536,59.3.42,00008535,cmpt_8535,47.100.40,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8535,00008536,na,0
00008537,cmpt_8537,12.50.19,00008536,cmpt_8536,59.3.42,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8536,00008537,na,0
00008538,cmpt_8538,74.20.4,00000021,cmpt_21,60.38.39,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_21,00008538,na,0
00008539,cmpt_8539,83.86.74,00008538,cmpt_8538,74.20.4,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8538,00008539,na,0
00008540,cmpt_8540,48.20.18,00008539,cmpt_8539,83.86.74,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8539,00008540,na,0
00008541,cmpt_8541,67.13.81,00008540,cmpt_8540,48.20.18,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8540,00008541,na,0
00008542,cmpt_8542,96.60.40,00008541,cmpt_8541,67.13.81,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8541,00008542,na,0
00008543,cmpt_8543,90.77.90,00008542,cmpt_8542,96.60.40,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8542,00008543,na,0
00008544,cmpt_8544,84.48.14,00000021,cmpt_21,60.38.39,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_21,00008544,na,0
00008545,cmpt_8545,46.69.81,00008544,cmpt_8544,84.48.14,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8544,00008545,na,0
00008546,cmpt_8546,60.31.10,00008545,cmpt_8545,46.69.81,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8545,00008546,na,0
00008547,cmpt_8547,69.79.12,00008546,cmpt_8546,60.31.10,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8546,00008547,na,0
00008548,cmpt_8548,64.98.92,00008547,cmpt_8547,69.79.12,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8547,00008548,na,0
00008549,cmpt_8549,86.60.3,00008548,cmpt_8548,64.98.92,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8548,00008549,na,0
00008550,cmpt_8550,30.94.3,00000021,cmpt_21,60.38.39,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_21,00008550,na,0
00008551,cmpt_8551,81.72.56,00008550,cmpt_8550,30.94.3,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8550,00008551,na,0
00008552,cmpt_8552,60.66.38,00008551,cmpt_8551,81.72.56,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8551,00008552,na,0
00008553,cmpt_8553,79.10.83,00008552,cmpt_8552,60.66.38,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8552,00008553,na,0
00008554,cmpt_8554,9.62.49,00008553,cmpt_8553,79.10.83,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8553,00008554,na,0
00008555,cmpt_8555,26.30.16,00008554,cmpt_8554,9.62.49,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8554,00008555,na,0
00008556,cmpt_8556,31.49.95,00000021,cmpt_21,60.38.39,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_21,00008556,na,0
00008557,cmpt_8557,73.19.68,00008556,cmpt_8556,31.49.95,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8556,00008557,na,0
00008558,cmpt_8558,78.99.28,00008557,cmpt_8557,73.19.68,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8557,00008558,na,0
00008559,cmpt_8559,44.9.73,00008558,cmpt_8558,78.99.28,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8558,00008559,na,0
00008560,cmpt_8560,1.80.78,00008559,cmpt_8559,44.9.73,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8559,00008560,na,0
00008561,cmpt_8561,82.65.56,00008560,cmpt_8560,1.80.78,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8560,00008561,na,0
00008562,cmpt_8562,4.14.44,00000021,cmpt_21,60.38.39,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_21,00008562,na,0
00008563,cmpt_8563,81.53.16,00008562,cmpt_8562,4.14.44,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8562,00008563,na,0
00008564,cmpt_8564,54.99.67,00008563,cmpt_8563,81.53.16,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8563,00008564,na,0
00008565,cmpt_8565,35.21.90,00008564,cmpt_8564,54.99.67,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8564,00008565,na,0
00008566,cmpt_8566,15.12.59,00008565,cmpt_8565,35.21.90,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8565,00008566,na,0
00008567,cmpt_8567,74.87.25,00008566,cmpt_8566,15.12.59,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8566,00008567,na,0
00008568,cmpt_8568,75.55.78,00000021,cmpt_21,60.38.39,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_21,00008568,na,0
00008569,cmpt_8569,90.57.67,00008568,cmpt_8568,75.55.78,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8568,00008569,na,0
00008570,cmpt_8570,1.40.14,00008569,cmpt_8569,90.57.67,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8569,00008570,na,0
00008571,cmpt_8571,16.49.99,00008570,cmpt_8570,1.40.14,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8570,00008571,na,0
00008572,cmpt_8572,45.25.81,00008571,cmpt_8571,16.49.99,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8571,00008572,na,0
00008573,cmpt_8573,50.83.57,00008572,cmpt_8572,45.25.81,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8572,00008573,na,0
00008574,cmpt_8574,30.11.77,00000021,cmpt_21,60.38.39,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_21,00008574,na,0
00008575,cmpt_8575,27.26.84,00008574,cmpt_8574,30.11.77,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8574,00008575,na,0
00008576,cmpt_8576,58.21.55,00008575,cmpt_8575,27.26.84,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8575,00008576,na,0
00008577,cmpt_8577,39.67.62,00008576,cmpt_8576,58.21.55,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8576,00008577,na,0
00008578,cmpt_8578,76.100.57,00008577,cmpt_8577,39.67.62,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8577,00008578,na,0
00008579,cmpt_8579,69.41.37,00008578,cmpt_8578,76.100.57,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8578,00008579,na,0
00008580,cmpt_8580,22.24.77,00000021,cmpt_21,60.38.39,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_21,00008580,na,0
00008581,cmpt_8581,48.66.79,00008580,cmpt_8580,22.24.77,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8580,00008581,na,0
00008582,cmpt_8582,51.10.79,00008581,cmpt_8581,48.66.79,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8581,00008582,na,0
